Date,Hour,Temperature,Load
4-Jul-02,7,73.49,963317.25
4-Jul-02,8,75.58,1035770.75
4-Jul-02,9,79.2,1245577.75
4-Jul-02,10,81.98,1496548.5
4-Jul-02,11,83.87,1726933.75
4-Jul-02,12,85.49,1921078
4-Jul-02,13,86.47,2054927.75
4-Jul-02,14,86.87,2098236.5
4-Jul-02,15,86.62,2091652.75
4-Jul-02,16,84.53,2055617
4-Jul-02,17,83.96,2000811.25
4-Jul-02,18,82.97,1952394.25
4-Jul-02,19,81.91,1886977.75
4-Jul-02,20,80.42,1761967.75
4-Jul-02,21,78.88,1645510
4-Jul-02,22,77.64,1559570.5
4-Jul-02,23,76.87,1477077.5
4-Jul-02,24,76.18,1345454
5-Jul-02,1,75.81,1176159.75
5-Jul-02,2,75.25,1058172
5-Jul-02,3,74.78,983968.5
5-Jul-02,4,74.27,938627.5
5-Jul-02,5,74.15,916815.5
5-Jul-02,6,73.89,936810.75
5-Jul-02,7,73.69,991724
5-Jul-02,8,75.74,1059146.75
5-Jul-02,9,79.2,1228077.5
5-Jul-02,10,82.13,1451296.75
5-Jul-02,11,84.24,1678369
5-Jul-02,12,86.15,1872602.75
5-Jul-02,13,87,2010415.25
5-Jul-02,14,87.45,2072032
5-Jul-02,15,87.3,2117590.5
5-Jul-02,16,87.82,2150689.25
5-Jul-02,17,87.41,2170005.25
5-Jul-02,18,86.53,2171797.75
5-Jul-02,19,85.21,2120577.75
5-Jul-02,20,83.42,2038434.5
5-Jul-02,21,81.27,1943029.25
5-Jul-02,22,79.96,1855985
5-Jul-02,23,78.8,1663009
5-Jul-02,24,77.85,1452447.5
6-Jul-02,1,77.36,1263539
6-Jul-02,2,76.6,1141024
6-Jul-02,3,75.94,1065515.75
6-Jul-02,4,75.34,1017173
6-Jul-02,5,75.09,994769.25
6-Jul-02,6,74.6,1012968.25
6-Jul-02,7,74.18,1067581.25
6-Jul-02,8,76.54,1132979.25
6-Jul-02,9,79.55,1290760.75
6-Jul-02,10,83.02,1498779.25
6-Jul-02,11,85.34,1712571
6-Jul-02,12,87.17,1915358.5
6-Jul-02,13,88.05,2085945
6-Jul-02,14,89.05,2204874.25
6-Jul-02,15,89.27,2230703.75
6-Jul-02,16,89.29,2260600.5
6-Jul-02,17,88.71,2279890.25
6-Jul-02,18,87.65,2290949
6-Jul-02,19,86.45,2238150
6-Jul-02,20,84.41,2140627.75
6-Jul-02,21,82.31,2025285
6-Jul-02,22,80.67,1926445
6-Jul-02,23,79.48,1725114.5
6-Jul-02,24,78.6,1505867.5
7-Jul-02,1,77.88,1316761.75
7-Jul-02,2,77.22,1193787.75
7-Jul-02,3,76.67,1112628.75
7-Jul-02,4,76.15,1062072.25
7-Jul-02,5,75.67,1037482.25
7-Jul-02,6,75.2,1061562.25
7-Jul-02,7,74.85,1128629.75
7-Jul-02,8,76.93,1180104
7-Jul-02,9,79.75,1318989.5
7-Jul-02,10,83.12,1512544
7-Jul-02,11,85.32,1719927.5
7-Jul-02,12,86.88,1912789
7-Jul-02,13,87.89,2068626.5
7-Jul-02,14,88.53,2172409.25
7-Jul-02,15,88.51,2229081.75
7-Jul-02,16,88,2242524.5
7-Jul-02,17,87.44,2235340.5
7-Jul-02,18,86.05,2226678.5
7-Jul-02,19,85.11,2218483.5
7-Jul-02,20,83.28,2125576.75
7-Jul-02,21,81.25,2016022.75
7-Jul-02,22,79.56,1920638.75
7-Jul-02,23,78.4,1708757.25
7-Jul-02,24,77.54,1480107.25
8-Jul-02,1,77.03,1286975.5
8-Jul-02,2,76.28,1168223.5
8-Jul-02,3,75.65,1088103
8-Jul-02,4,75.18,1039371.25
8-Jul-02,5,74.94,1022483.25
8-Jul-02,6,74.52,1060958
8-Jul-02,7,74.38,1153111.75
8-Jul-02,8,76.57,1211931.75
8-Jul-02,9,79.67,1340960.25
8-Jul-02,10,82.83,1528472.5
8-Jul-02,11,84.83,1736136.5
8-Jul-02,12,86.35,1927429.5
8-Jul-02,13,87.32,2072273
8-Jul-02,14,87.04,2159911.75
8-Jul-02,15,86.61,2163391.5
8-Jul-02,16,85.98,2104105
8-Jul-02,17,84.79,2070724.25
8-Jul-02,18,83.85,2049844.5
8-Jul-02,19,82.96,2020110.75
8-Jul-02,20,81.71,1925672.25
8-Jul-02,21,80.08,1846428.5
8-Jul-02,22,78.74,1775557.25
8-Jul-02,23,77.95,1594422.25
8-Jul-02,24,77.35,1392684.5
9-Jul-02,1,76.83,1217097.75
9-Jul-02,2,76.5,1111348
9-Jul-02,3,75.98,1045724.75
9-Jul-02,4,75.53,1007097
9-Jul-02,5,75.31,993083.25
9-Jul-02,6,75.02,1031491.25
9-Jul-02,7,74.71,1111956.5
9-Jul-02,8,76.52,1171727
9-Jul-02,9,78.96,1292217.75
9-Jul-02,10,81.95,1465043.25
9-Jul-02,11,83.76,1649971.75
9-Jul-02,12,85.16,1823623.75
9-Jul-02,13,85.56,1955212
9-Jul-02,14,86.23,2019704.25
9-Jul-02,15,86.46,2040676.5
9-Jul-02,16,86.24,2000906.75
9-Jul-02,17,86.11,2015227.75
9-Jul-02,18,85.3,2007412.25
9-Jul-02,19,84.02,1979846.5
9-Jul-02,20,82.69,1900535.5
9-Jul-02,21,80.89,1826070.25
9-Jul-02,22,79.4,1758314.25
9-Jul-02,23,78.37,1585773.5
9-Jul-02,24,77.42,1389521.5
10-Jul-02,1,76.74,1217128.75
10-Jul-02,2,76.22,1108520.75
10-Jul-02,3,75.85,1038939.75
10-Jul-02,4,75.35,997853.5
10-Jul-02,5,75.18,982067.25
10-Jul-02,6,74.56,1003568.25
10-Jul-02,7,74.34,1064545.5
10-Jul-02,8,76,1129023.5
10-Jul-02,9,78.62,1269526.25
10-Jul-02,10,81.2,1449881.75
10-Jul-02,11,83.14,1629678.25
10-Jul-02,12,84.55,1783867.75
10-Jul-02,13,85.94,1900416.25
10-Jul-02,14,86.86,1988439
10-Jul-02,15,87.56,2041846.25
10-Jul-02,16,87.54,2046488.75
10-Jul-02,17,87.34,2073880.75
10-Jul-02,18,86.52,2117584.25
10-Jul-02,19,85.46,2093182.75
10-Jul-02,20,83.81,2001947
10-Jul-02,21,81.91,1907300.75
10-Jul-02,22,80.35,1836229.25
10-Jul-02,23,79.3,1651878.75
10-Jul-02,24,78.54,1444578.75
11-Jul-02,1,78.03,1268451.25
11-Jul-02,2,77.34,1154816.25
11-Jul-02,3,76.72,1081134.75
11-Jul-02,4,76.2,1034844.25
11-Jul-02,5,75.78,1018784.5
11-Jul-02,6,75.28,1048603.25
11-Jul-02,7,74.92,1121637.75
11-Jul-02,8,76.77,1178882
11-Jul-02,9,79.76,1316255
11-Jul-02,10,82.85,1517808
11-Jul-02,11,85.34,1733360.5
11-Jul-02,12,86.86,1927166.5
11-Jul-02,13,87.93,2069991.25
11-Jul-02,14,88.14,2151086.25
11-Jul-02,15,87.55,2185297.5
11-Jul-02,16,86.01,2176493.25
11-Jul-02,17,84.69,2122701.5
11-Jul-02,18,83.58,2066739.75
11-Jul-02,19,81.91,1993819.25
11-Jul-02,20,80.56,1894681
11-Jul-02,21,79.04,1805843
11-Jul-02,22,78.03,1734726.5
11-Jul-02,23,77.24,1560165
11-Jul-02,24,76.73,1363613.25
12-Jul-02,1,76.34,1193531.75
12-Jul-02,2,75.86,1086610.75
12-Jul-02,3,75.47,1018706.25
12-Jul-02,4,75.21,978994.25
12-Jul-02,5,74.98,968063.75
12-Jul-02,6,74.64,1003974.5
12-Jul-02,7,74.35,1091887
12-Jul-02,8,75.95,1146941.75
12-Jul-02,9,78.8,1259636.75
12-Jul-02,10,81.66,1425712.75
12-Jul-02,11,83.89,1610751
12-Jul-02,12,85.36,1786802
12-Jul-02,13,85.83,1938312
12-Jul-02,14,86.55,2048908.75
12-Jul-02,15,86.5,2110504
12-Jul-02,16,85.74,2093749.75
12-Jul-02,17,84.63,2037836
12-Jul-02,18,83.44,1971396.25
12-Jul-02,19,81.73,1892150.25
12-Jul-02,20,80.54,1794657
12-Jul-02,21,79.05,1724249.75
12-Jul-02,22,78.05,1669537.25
12-Jul-02,23,77.4,1509745.5
12-Jul-02,24,76.84,1327652.5
13-Jul-02,1,76.53,1165018
13-Jul-02,2,75.94,1065638.5
13-Jul-02,3,75.62,1000781
13-Jul-02,4,75.15,961547.25
13-Jul-02,5,75.02,947511.25
13-Jul-02,6,74.79,977081.25
13-Jul-02,7,74.56,1044631.25
13-Jul-02,8,76.06,1108935.25
13-Jul-02,9,78.49,1242195.5
13-Jul-02,10,81.25,1413588.5
13-Jul-02,11,83.44,1592089.25
13-Jul-02,12,84.64,1747293.5
13-Jul-02,13,85.03,1852550
13-Jul-02,14,85.69,1918495.75
13-Jul-02,15,85.55,1944465.5
13-Jul-02,16,84.8,1937632.75
13-Jul-02,17,84.12,1929445.5
13-Jul-02,18,82.97,1923192.25
13-Jul-02,19,81.63,1883654.75
13-Jul-02,20,80.4,1798457
13-Jul-02,21,79,1733300.5
13-Jul-02,22,78.16,1681689
13-Jul-02,23,77.58,1519986.25
13-Jul-02,24,77.13,1335213
14-Jul-02,1,76.89,1173300.75
14-Jul-02,2,76.48,1076270.75
14-Jul-02,3,76.09,1013188.5
14-Jul-02,4,75.86,977421
14-Jul-02,5,75.56,966381.25
14-Jul-02,6,75.29,1005197.5
14-Jul-02,7,74.98,1091562.75
14-Jul-02,8,76.51,1154094.25
14-Jul-02,9,79.58,1298437
14-Jul-02,10,82.67,1488419.5
14-Jul-02,11,84.76,1683045.5
14-Jul-02,12,86.09,1844802.5
14-Jul-02,13,87.59,1992134.5
14-Jul-02,14,88.3,2101213.5
14-Jul-02,15,88.19,2151182.25
14-Jul-02,16,87.26,2152549
14-Jul-02,17,86.73,2141983.25
14-Jul-02,18,85.69,2116148.25
14-Jul-02,19,84.4,2079746.25
14-Jul-02,20,82.73,2001230.75
14-Jul-02,21,80.6,1899772.25
14-Jul-02,22,79.36,1812975.5
14-Jul-02,23,78.55,1618448.75
14-Jul-02,24,77.92,1404430.75
15-Jul-02,1,77.39,1229225.25
15-Jul-02,2,76.88,1121219.75
15-Jul-02,3,76.57,1055479
15-Jul-02,4,76.26,1015553.25
15-Jul-02,5,76.09,1005972.5
15-Jul-02,6,75.68,1054278.25
15-Jul-02,7,75.44,1154756.75
15-Jul-02,8,77.04,1210870.25
15-Jul-02,9,79.87,1315073
15-Jul-02,10,82.54,1475390.75
15-Jul-02,11,84.74,1651262
15-Jul-02,12,86.1,1817996.5
15-Jul-02,13,87.04,1956249.25
15-Jul-02,14,86.81,2046577.5
15-Jul-02,15,86.78,2087379.25
15-Jul-02,16,85.99,2092314.25
15-Jul-02,17,85.61,2110676
15-Jul-02,18,84.66,2115106.25
15-Jul-02,19,83.28,2057704
15-Jul-02,20,81.49,1959514.5
15-Jul-02,21,79.55,1865522.5
15-Jul-02,22,78.35,1775193.25
15-Jul-02,23,77.26,1587545.75
15-Jul-02,24,76.55,1377759.5
16-Jul-02,1,76.39,1206490
16-Jul-02,2,75.8,1098005.5
16-Jul-02,3,75.47,1029838.25
16-Jul-02,4,75.01,986451.25
16-Jul-02,5,74.74,974550.75
16-Jul-02,6,74.71,1011170.5
16-Jul-02,7,74.45,1093619.5
16-Jul-02,8,76.35,1155179.75
16-Jul-02,9,79.31,1280521
16-Jul-02,10,82.38,1460099
16-Jul-02,11,84.9,1662797
16-Jul-02,12,86.82,1862153.25
16-Jul-02,13,88.14,2026709.25
16-Jul-02,14,88.5,2144940.75
16-Jul-02,15,88.96,2208975
16-Jul-02,16,87.93,2212768.5
16-Jul-02,17,86.74,2226521.5
16-Jul-02,18,85.64,2214736.5
16-Jul-02,19,84.31,2153865
16-Jul-02,20,82.47,2048341
16-Jul-02,21,80.74,1943320.75
16-Jul-02,22,79.51,1854157
16-Jul-02,23,78.67,1665601
16-Jul-02,24,77.92,1462728.25
17-Jul-02,1,77.18,1285269.75
17-Jul-02,2,76.74,1169932.75
17-Jul-02,3,76.31,1093878.75
17-Jul-02,4,75.91,1044731.5
17-Jul-02,5,75.61,1020857.75
17-Jul-02,6,75.19,1039418
17-Jul-02,7,74.94,1099863.75
17-Jul-02,8,76.8,1161783
17-Jul-02,9,79.96,1317584.75
17-Jul-02,10,83.19,1516157.25
17-Jul-02,11,85.42,1720959.5
17-Jul-02,12,87.24,1914635
17-Jul-02,13,88.68,2074737.5
17-Jul-02,14,89.26,2196977.75
17-Jul-02,15,89.47,2274172.75
17-Jul-02,16,88.4,2276908
17-Jul-02,17,87.84,2282161.75
17-Jul-02,18,86.75,2269598.75
17-Jul-02,19,85.45,2211956
17-Jul-02,20,83.3,2116861.5
17-Jul-02,21,81.53,2015364
17-Jul-02,22,80.38,1921724.25
17-Jul-02,23,79.44,1724131
17-Jul-02,24,78.84,1511174.5
18-Jul-02,1,78.2,1326766.75
18-Jul-02,2,77.76,1205179.25
18-Jul-02,3,77.2,1128647.25
18-Jul-02,4,76.74,1077988.25
18-Jul-02,5,76.37,1056802
18-Jul-02,6,76.04,1082886.75
18-Jul-02,7,75.85,1154371.25
18-Jul-02,8,77.46,1209863.25
18-Jul-02,9,80.09,1332461.75
18-Jul-02,10,82.39,1506887.25
18-Jul-02,11,84.57,1683384.25
18-Jul-02,12,86.26,1856255.25
18-Jul-02,13,87.4,1999135.25
18-Jul-02,14,87.54,2086530.25
18-Jul-02,15,87.61,2131073.25
18-Jul-02,16,87.49,2145965
18-Jul-02,17,86.53,2154969.75
18-Jul-02,18,86.11,2157398.5
18-Jul-02,19,85.08,2118506.75
18-Jul-02,20,82.78,2021476.25
18-Jul-02,21,80.69,1931295.75
18-Jul-02,22,79.54,1847899.25
18-Jul-02,23,78.68,1661401.75
18-Jul-02,24,77.88,1453853
19-Jul-02,1,77.27,1276115
19-Jul-02,2,76.7,1159805.5
19-Jul-02,3,76.27,1084514
19-Jul-02,4,75.77,1036666.5
19-Jul-02,5,75.63,1019175.75
19-Jul-02,6,75.42,1051768.5
19-Jul-02,7,75.1,1131080.25
19-Jul-02,8,76.85,1186487.5
19-Jul-02,9,79.97,1314690
19-Jul-02,10,83.02,1501181
19-Jul-02,11,84.87,1699769.25
19-Jul-02,12,86.55,1876881.25
19-Jul-02,13,86.98,2007941.25
19-Jul-02,14,87.57,2077508.25
19-Jul-02,15,86.92,2083032.75
19-Jul-02,16,86.39,2074469
19-Jul-02,17,85.27,2075013
19-Jul-02,18,84.45,2071082.25
19-Jul-02,19,83.05,2022891.25
19-Jul-02,20,81.66,1934718.25
19-Jul-02,21,80.04,1854997.75
19-Jul-02,22,79.2,1781937
19-Jul-02,23,78.49,1603878.75
19-Jul-02,24,77.82,1413917.75
20-Jul-02,1,77.34,1245239.75
20-Jul-02,2,76.86,1135405.5
20-Jul-02,3,76.53,1067124.75
20-Jul-02,4,76.13,1025609
20-Jul-02,5,75.96,1009518.75
20-Jul-02,6,75.65,1034840.75
20-Jul-02,7,75.35,1103018.75
20-Jul-02,8,76.94,1165394.5
20-Jul-02,9,79.46,1307167.75
20-Jul-02,10,82.59,1485440.25
20-Jul-02,11,84.58,1667873.25
20-Jul-02,12,86.21,1829658.5
20-Jul-02,13,87.28,1969404
20-Jul-02,14,87.57,2080620.25
20-Jul-02,15,87.59,2157184
20-Jul-02,16,86.88,2204058.5
20-Jul-02,17,85.87,2199817.25
20-Jul-02,18,84.87,2184259.5
20-Jul-02,19,83.45,2119217.5
20-Jul-02,20,81.76,1997251
20-Jul-02,21,79.85,1876986.75
20-Jul-02,22,78.63,1797108.75
20-Jul-02,23,77.52,1603550
20-Jul-02,24,76.85,1391063.5
21-Jul-02,1,76.39,1212883
21-Jul-02,2,75.85,1101233.5
21-Jul-02,3,75.32,1030572.5
21-Jul-02,4,74.72,985624.5
21-Jul-02,5,74.47,971320.5
21-Jul-02,6,74.29,1005532.5
21-Jul-02,7,74.01,1086088.5
21-Jul-02,8,75.77,1137925
21-Jul-02,9,78.92,1268718
21-Jul-02,10,82.19,1464612.5
21-Jul-02,11,84.49,1678109.75
21-Jul-02,12,86,1870031
21-Jul-02,13,87.03,2017548.75
21-Jul-02,14,86.78,2088382
21-Jul-02,15,86.51,2111968
21-Jul-02,16,86.01,2138830
21-Jul-02,17,85.65,2155475.25
21-Jul-02,18,85.28,2166687.75
21-Jul-02,19,84.15,2135670.75
21-Jul-02,20,82.28,2045764.75
21-Jul-02,21,80.16,1952521.5
21-Jul-02,22,79.02,1866721
21-Jul-02,23,77.97,1656500.5
21-Jul-02,24,76.93,1430900.5
22-Jul-02,1,76.32,1243738.5
22-Jul-02,2,75.68,1126635.75
22-Jul-02,3,75.14,1050765
22-Jul-02,4,74.47,1001396.5
22-Jul-02,5,74.17,985345.25
22-Jul-02,6,73.82,1028486.75
22-Jul-02,7,73.52,1123805.25
22-Jul-02,8,75.37,1171272.25
22-Jul-02,9,78.79,1276373.5
22-Jul-02,10,82.28,1454244
22-Jul-02,11,84.54,1657988.25
22-Jul-02,12,85.97,1838849.5
22-Jul-02,13,86.9,1964132.5
22-Jul-02,14,87.13,2042748.25
22-Jul-02,15,87.16,2083739.5
22-Jul-02,16,86.7,2085418
22-Jul-02,17,85.87,2101439.25
22-Jul-02,18,84.84,2112465.25
22-Jul-02,19,83.81,2071624.5
22-Jul-02,20,82.12,1978562.25
22-Jul-02,21,80.26,1896132.25
22-Jul-02,22,79.18,1817377
22-Jul-02,23,78.09,1626635.75
22-Jul-02,24,77.28,1420628
23-Jul-02,1,76.86,1247375.25
23-Jul-02,2,76.25,1134885.25
23-Jul-02,3,75.81,1063856.75
23-Jul-02,4,75.44,1020279.75
23-Jul-02,5,75.32,1005157.5
23-Jul-02,6,74.98,1039855
23-Jul-02,7,74.79,1122535.5
23-Jul-02,8,76.26,1174358.75
23-Jul-02,9,79.54,1297242.75
23-Jul-02,10,82.96,1489628
23-Jul-02,11,85.4,1701000.25
23-Jul-02,12,87.01,1879821
23-Jul-02,13,87.4,1991736
23-Jul-02,14,87.46,2030901.5
23-Jul-02,15,87.1,2038581.25
23-Jul-02,16,86.74,2030165.25
23-Jul-02,17,85.69,2032212.75
23-Jul-02,18,85.26,2035113.75
23-Jul-02,19,83.8,1984283.25
23-Jul-02,20,82.41,1891211.5
23-Jul-02,21,80.62,1821360.25
23-Jul-02,22,79.36,1749681.75
23-Jul-02,23,78.52,1582431.75
23-Jul-02,24,77.89,1396736.5
24-Jul-02,1,77.51,1235069.25
24-Jul-02,2,76.9,1131113.75
24-Jul-02,3,76.37,1061035.25
24-Jul-02,4,75.84,1015333.5
24-Jul-02,5,75.49,996275
24-Jul-02,6,75.1,1021501.5
24-Jul-02,7,74.8,1085903.5
24-Jul-02,8,76.02,1137753
24-Jul-02,9,78.77,1272834.25
24-Jul-02,10,82.4,1475372.5
24-Jul-02,11,85.1,1701587
24-Jul-02,12,86.66,1915314
24-Jul-02,13,87.81,2082494
24-Jul-02,14,88.24,2178887.5
24-Jul-02,15,87.88,2197850.75
24-Jul-02,16,86.94,2167212.5
24-Jul-02,17,86.09,2125614.25
24-Jul-02,18,84.22,2075373
24-Jul-02,19,82.6,1981388.75
24-Jul-02,20,81.21,1866727.5
24-Jul-02,21,79.48,1790392
24-Jul-02,22,78.4,1707357.75
24-Jul-02,23,77.73,1534525.25
24-Jul-02,24,76.81,1342922
25-Jul-02,1,76.42,1179349.75
25-Jul-02,2,76.03,1076297.25
25-Jul-02,3,75.38,1008868.25
25-Jul-02,4,74.91,968592.5
25-Jul-02,5,74.58,952781
25-Jul-02,6,74.31,987375
25-Jul-02,7,74.05,1066510.75
25-Jul-02,8,75.55,1123287
25-Jul-02,9,78.37,1256227.25
25-Jul-02,10,81.65,1446354.5
25-Jul-02,11,83.92,1653108
25-Jul-02,12,86.09,1853741
25-Jul-02,13,87.18,2019743.5
25-Jul-02,14,87.73,2137569.75
25-Jul-02,15,87.98,2205634.5
25-Jul-02,16,87.52,2217237.5
25-Jul-02,17,86.02,2203977.25
25-Jul-02,18,84.84,2172270
25-Jul-02,19,83.36,2103413.5
25-Jul-02,20,81.74,1984687.75
25-Jul-02,21,79.88,1886401.25
25-Jul-02,22,78.45,1790174.25
25-Jul-02,23,77.56,1598218.5
25-Jul-02,24,76.77,1390588
26-Jul-02,1,75.98,1213791.25
26-Jul-02,2,75.38,1098220.75
26-Jul-02,3,74.86,1023262.25
26-Jul-02,4,74.5,977954.5
26-Jul-02,5,74.14,960999.25
26-Jul-02,6,73.7,993145.5
26-Jul-02,7,73.36,1070194.5
26-Jul-02,8,75.29,1120522.25
26-Jul-02,9,78.81,1252469.75
26-Jul-02,10,82.25,1444861
26-Jul-02,11,84.6,1661936.25
26-Jul-02,12,86.46,1873521.75
26-Jul-02,13,87.63,2052908.25
26-Jul-02,14,88.32,2179171
26-Jul-02,15,88.27,2251957
26-Jul-02,16,87.98,2270913
26-Jul-02,17,86.81,2248156
26-Jul-02,18,85.36,2199504.5
26-Jul-02,19,83.88,2121156.25
26-Jul-02,20,82.11,1997987.25
26-Jul-02,21,80.11,1901738
26-Jul-02,22,78.98,1809175.75
26-Jul-02,23,78.03,1618716.25
26-Jul-02,24,77.38,1418531.25
27-Jul-02,1,76.62,1245048.25
27-Jul-02,2,76.13,1131337.25
27-Jul-02,3,75.59,1053838.5
27-Jul-02,4,75.15,1005830.5
27-Jul-02,5,74.93,982516.25
27-Jul-02,6,74.64,1004900
27-Jul-02,7,74.44,1066677
27-Jul-02,8,76.12,1123672.75
27-Jul-02,9,79.57,1275653
27-Jul-02,10,82.93,1495168.75
27-Jul-02,11,85.28,1725160.5
27-Jul-02,12,86.98,1935386.75
27-Jul-02,13,88.23,2100349
27-Jul-02,14,88.54,2207296.75
27-Jul-02,15,88.23,2246313.25
27-Jul-02,16,87.79,2222240.5
27-Jul-02,17,86.88,2221160
27-Jul-02,18,86.19,2201791.5
27-Jul-02,19,84.44,2138663
27-Jul-02,20,82.43,2056128.75
27-Jul-02,21,80.66,1964329.75
27-Jul-02,22,79.55,1866513.25
27-Jul-02,23,78.7,1666603.75
27-Jul-02,24,77.98,1454652.75
28-Jul-02,1,77.36,1275589
28-Jul-02,2,76.89,1160038.5
28-Jul-02,3,76.21,1084987.25
28-Jul-02,4,75.75,1035339.75
28-Jul-02,5,75.49,1016617.25
28-Jul-02,6,75,1045855.75
28-Jul-02,7,74.71,1125558
28-Jul-02,8,76.29,1172806.5
28-Jul-02,9,79.69,1310304.75
28-Jul-02,10,83.22,1515003
28-Jul-02,11,85.59,1740503.75
28-Jul-02,12,87.1,1948072.25
28-Jul-02,13,88.14,2118156.5
28-Jul-02,14,88.52,2221903
28-Jul-02,15,88.05,2247438
28-Jul-02,16,86.96,2224329.25
28-Jul-02,17,85.6,2175735
28-Jul-02,18,84.6,2153918
28-Jul-02,19,83.14,2081515.75
28-Jul-02,20,81.45,1964427.25
28-Jul-02,21,79.91,1888018.75
28-Jul-02,22,78.77,1798817.75
28-Jul-02,23,77.9,1605885
28-Jul-02,24,77.47,1397316.25
29-Jul-02,1,76.95,1223179.75
29-Jul-02,2,76.34,1116298.5
29-Jul-02,3,75.86,1049805
29-Jul-02,4,75.65,1005964.5
29-Jul-02,5,75.28,994804
29-Jul-02,6,74.97,1040594.75
29-Jul-02,7,74.48,1142534.25
29-Jul-02,8,76.08,1190060
29-Jul-02,9,79.18,1294386.75
29-Jul-02,10,82.62,1467901.25
29-Jul-02,11,84.91,1677569.75
29-Jul-02,12,86.81,1884383.75
29-Jul-02,13,88.03,2055849.75
29-Jul-02,14,88.79,2178935
29-Jul-02,15,88.44,2237669
29-Jul-02,16,88.16,2276914.5
29-Jul-02,17,87.09,2294558.75
29-Jul-02,18,85.29,2270199.5
29-Jul-02,19,83.39,2184454.5
29-Jul-02,20,81.05,2025935.5
29-Jul-02,21,79.31,1913928.5
29-Jul-02,22,78.08,1803148
29-Jul-02,23,76.9,1602788
29-Jul-02,24,76.27,1396481.75
30-Jul-02,1,75.84,1225609.25
30-Jul-02,2,75.34,1110749
30-Jul-02,3,74.96,1038761
30-Jul-02,4,74.53,995358
30-Jul-02,5,74.23,975747.75
30-Jul-02,6,73.94,1010915.75
30-Jul-02,7,73.75,1095090
30-Jul-02,8,75.49,1149150.25
30-Jul-02,9,79.34,1282687.25
30-Jul-02,10,82.37,1464166.75
30-Jul-02,11,84.2,1659375.25
30-Jul-02,12,85.72,1836437.5
30-Jul-02,13,86.52,1971869.5
30-Jul-02,14,87.01,2065072
30-Jul-02,15,86.79,2117802.25
30-Jul-02,16,86.54,2137799.25
30-Jul-02,17,85.54,2130044.5
30-Jul-02,18,84.54,2104246.25
30-Jul-02,19,82.97,2046778.25
30-Jul-02,20,81.2,1936514.25
30-Jul-02,21,79.22,1854694.5
30-Jul-02,22,78.02,1768213.5
30-Jul-02,23,77,1582459.75
30-Jul-02,24,76.31,1383688.25
31-Jul-02,1,75.88,1209603
31-Jul-02,2,75.31,1096936
31-Jul-02,3,74.81,1022585.25
31-Jul-02,4,74.32,976381
31-Jul-02,5,74.15,955212
31-Jul-02,6,73.79,976591
31-Jul-02,7,73.53,1041845
31-Jul-02,8,74.98,1100379.25
31-Jul-02,9,78.4,1250334.75
31-Jul-02,10,81.73,1447980.25
31-Jul-02,11,83.75,1656311
31-Jul-02,12,85.47,1843834
31-Jul-02,13,86.26,1985988.5
31-Jul-02,14,86.65,2066405.75
31-Jul-02,15,86.39,2100709.75
31-Jul-02,16,85.92,2103480
31-Jul-02,17,85.43,2111179
31-Jul-02,18,84.8,2111583.25
31-Jul-02,19,83.73,2066834.5
31-Jul-02,20,81.84,1962296.25
31-Jul-02,21,79.97,1883841.25
31-Jul-02,22,78.78,1799090.25
31-Jul-02,23,77.82,1612160.75
31-Jul-02,24,77.14,1408444.25
1-Aug-02,1,76.71,1236913.25
1-Aug-02,2,76.07,1125058.75
1-Aug-02,3,75.55,1054124
1-Aug-02,4,75.36,1013280.75
1-Aug-02,5,75.04,998466.5
1-Aug-02,6,74.92,1035471.25
1-Aug-02,7,74.68,1119281
1-Aug-02,8,75.99,1171221
1-Aug-02,9,78.67,1276476.5
1-Aug-02,10,81.65,1431590
1-Aug-02,11,83.69,1602298.5
1-Aug-02,12,85.25,1774600
1-Aug-02,13,86.09,1934023.75
1-Aug-02,14,86.07,2039124
1-Aug-02,15,85.35,2084090.5
1-Aug-02,16,85.29,2096866.75
1-Aug-02,17,84.15,2100887.5
1-Aug-02,18,82.93,2087116.75
1-Aug-02,19,81.56,2014241.75
1-Aug-02,20,79.87,1911927
1-Aug-02,21,78.58,1844260.75
1-Aug-02,22,77.67,1751327.75
1-Aug-02,23,76.89,1570820.75
1-Aug-02,24,76.37,1378551.5
2-Aug-02,1,76.01,1213626.75
2-Aug-02,2,75.64,1110233.75
2-Aug-02,3,75.24,1045914.5
2-Aug-02,4,74.96,1008560.25
2-Aug-02,5,74.87,997454.75
2-Aug-02,6,74.74,1038553
2-Aug-02,7,74.3,1130558.75
2-Aug-02,8,75.46,1173515
2-Aug-02,9,78.06,1265571
2-Aug-02,10,80.71,1414107.25
2-Aug-02,11,82.69,1581156.25
2-Aug-02,12,84.17,1752290.75
2-Aug-02,13,84.78,1903720.75
2-Aug-02,14,84.94,2011770.75
2-Aug-02,15,85.24,2072120.5
2-Aug-02,16,84.47,2064019.25
2-Aug-02,17,83.5,2059842.75
2-Aug-02,18,82.24,2032918.25
2-Aug-02,19,81.22,1981223.25
2-Aug-02,20,79.94,1880662.5
2-Aug-02,21,78.56,1811221.25
2-Aug-02,22,77.84,1731238
2-Aug-02,23,77.23,1559802.75
2-Aug-02,24,76.7,1374204.5
3-Aug-02,1,76.34,1212106.75
3-Aug-02,2,75.88,1110743.5
3-Aug-02,3,75.59,1043086
3-Aug-02,4,75.21,1001382.5
3-Aug-02,5,75.04,986967.5
